2022-05-10 09:19:46,544 | root | DEBUG | 438 3rd
2022-05-10 09:19:46,544 | root | DEBUG | 439 3rd
2022-05-10 09:19:46,544 | root | DEBUG | 440 3rd
2022-05-10 09:19:46,544 | root | DEBUG | 441 3rd
2022-05-10 09:19:46,544 | root | DEBUG | 442 3rd
2022-05-10 09:19:46,544 | root | DEBUG | 443 3rd
2022-05-10 09:19:46,544 | root | DEBUG | 444 3rd
2022-05-10 09:19:46,544 | root | DEBUG | 445 3rd
2022-05-10 09:19:46,544 | root | DEBUG | 446 3rd
2022-05-10 09:19:46,544 | root | DEBUG | 447 3rd
2022-05-10 09:19:46,544 | root | DEBUG | 448 3rd
2022-05-10 09:19:46,544 | root | DEBUG | 449 3rd
2022-05-10 09:19:46,544 | root | DEBUG | 450 3rd
2022-05-10 09:19:46,544 | root | DEBUG | 451 1st
2022-05-10 09:19:46,544 | root | DEBUG | 452 1st
2022-05-10 09:19:46,544 | root | DEBUG | 453 1st
2022-05-10 09:19:46,544 | root | DEBUG | 454 1st
2022-05-10 09:19:46,544 | root | DEBUG | 455 3rd
2022-05-10 09:19:46,544 | root | DEBUG | 456 3rd
2022-05-10 09:19:46,544 | root | DEBUG | 457 3rd
2022-05-10 09:19:46,544 | root | DEBUG | 458 3rd
2022-05-10 09:19:46,544 | root | DEBUG | 459 3rd
2022-05-10 09:19:46,544 | root | DEBUG | 460 3rd
2022-05-10 09:19:46,544 | root | DEBUG | 461 3rd
2022-05-10 09:19:46,544 | root | DEBUG | 462 3rd
2022-05-10 09:19:46,544 | root | DEBUG | 463 3rd
2022-05-10 09:19:46,544 | root | DEBUG | 464 3rd
2022-05-10 09:19:46,544 | root | DEBUG | 465 3rd
2022-05-10 09:19:46,544 | root | DEBUG | 466 3rd
2022-05-10 09:19:46,544 | root | DEBUG | 467 3rd
2022-05-10 09:19:46,545 | root | DEBUG | 468 3rd
2022-05-10 09:19:46,545 | root | DEBUG | 469 3rd
2022-05-10 09:19:46,545 | root | DEBUG | 470 3rd
2022-05-10 09:19:46,545 | root | DEBUG | 471 3rd
2022-05-10 09:19:46,545 | root | DEBUG | 472 3rd
2022-05-10 09:19:46,545 | root | DEBUG | 473 3rd
2022-05-10 09:19:46,545 | root | DEBUG | 474 3rd
2022-05-10 09:19:46,545 | root | DEBUG | 475 3rd
2022-05-10 09:19:46,545 | root | DEBUG | 476 3rd
2022-05-10 09:19:46,545 | root | DEBUG | 477 3rd
2022-05-10 09:19:46,545 | root | DEBUG | 478 3rd
2022-05-10 09:19:46,545 | root | DEBUG | 479 3rd
2022-05-10 09:19:46,545 | root | DEBUG | 480 3rd
2022-05-10 09:19:46,545 | root | DEBUG | 481 1st
2022-05-10 09:19:46,545 | root | DEBUG | 482 1st
2022-05-10 09:19:46,545 | root | DEBUG | 483 3rd
2022-05-10 09:19:46,545 | root | DEBUG | 484 3rd
2022-05-10 09:19:46,545 | root | DEBUG | 485 3rd
2022-05-10 09:19:46,545 | root | DEBUG | 486 3rd
2022-05-10 09:19:46,545 | root | DEBUG | 487 3rd
2022-05-10 09:19:46,545 | root | DEBUG | 488 3rd
2022-05-10 09:19:46,545 | root | DEBUG | 489 3rd
2022-05-10 09:19:46,545 | root | DEBUG | 490 3rd
2022-05-10 09:19:46,545 | root | DEBUG | 491 3rd
2022-05-10 09:19:46,545 | root | DEBUG | 492 3rd
2022-05-10 09:19:46,545 | root | DEBUG | 493 3rd
2022-05-10 09:19:46,545 | root | DEBUG | 494 3rd
2022-05-10 09:19:46,545 | root | DEBUG | 495 3rd
2022-05-10 09:19:46,545 | root | DEBUG | 496 3rd
2022-05-10 09:19:46,545 | root | DEBUG | 497 3rd
2022-05-10 09:19:46,545 | root | DEBUG | 498 3rd
2022-05-10 09:19:46,545 | root | DEBUG | 499 3rd
2022-05-10 09:19:46,545 | root | DEBUG | 500 1st
2022-05-10 09:19:46,545 | root | DEBUG | 501 3rd
2022-05-10 09:19:46,545 | root | DEBUG | 502 3rd
2022-05-10 09:19:46,545 | root | DEBUG | 503 3rd
2022-05-10 09:19:46,545 | root | DEBUG | 504 3rd
2022-05-10 09:19:46,545 | root | DEBUG | 505 3rd
2022-05-10 09:19:46,545 | root | DEBUG | 506 3rd
2022-05-10 09:19:46,545 | root | DEBUG | 507 3rd
2022-05-10 09:19:46,545 | root | DEBUG | 508 3rd
2022-05-10 09:19:46,545 | root | DEBUG | 509 3rd
2022-05-10 09:19:46,546 | root | DEBUG | 510 2nd
2022-05-10 09:19:46,547 | root | DEBUG | 511 2nd
2022-05-10 09:19:46,547 | root | DEBUG | 512 2nd
2022-05-10 09:19:46,547 | root | DEBUG | 513 3rd
2022-05-10 09:19:46,547 | root | DEBUG | 514 3rd
2022-05-10 09:19:46,547 | root | DEBUG | 515 3rd
2022-05-10 09:19:46,547 | root | DEBUG | 516 3rd
2022-05-10 09:19:46,547 | root | DEBUG | 517 1st
2022-05-10 09:19:46,547 | root | DEBUG | 518 3rd
2022-05-10 09:19:46,547 | root | DEBUG | 519 3rd
2022-05-10 09:19:46,547 | root | DEBUG | 520 3rd
2022-05-10 09:19:46,547 | root | DEBUG | 521 3rd
2022-05-10 09:19:46,547 | root | DEBUG | 522 1st
2022-05-10 09:19:46,547 | root | DEBUG | 523 3rd
2022-05-10 09:19:46,547 | root | DEBUG | 524 3rd
2022-05-10 09:19:46,547 | root | DEBUG | 525 3rd
2022-05-10 09:19:46,547 | root | DEBUG | 526 3rd
2022-05-10 09:19:46,547 | root | DEBUG | 527 3rd
2022-05-10 09:19:46,547 | root | DEBUG | 528 3rd
2022-05-10 09:19:46,548 | root | DEBUG | 529 3rd
2022-05-10 09:19:46,548 | root | DEBUG | 530 3rd
2022-05-10 09:19:46,548 | root | DEBUG | 531 3rd
2022-05-10 09:19:46,548 | root | DEBUG | 532 3rd
2022-05-10 09:19:46,548 | root | DEBUG | 533 3rd
2022-05-10 09:19:46,548 | root | DEBUG | 534 3rd
2022-05-10 09:19:46,548 | root | DEBUG | 535 3rd
2022-05-10 09:19:46,548 | root | DEBUG | 536 3rd
2022-05-10 09:19:46,548 | root | DEBUG | 537 1st
2022-05-10 09:19:46,548 | root | DEBUG | 538 1st
2022-05-10 09:19:46,548 | root | DEBUG | 539 1st
2022-05-10 09:19:46,548 | root | DEBUG | 540 1st
2022-05-10 09:19:46,548 | root | DEBUG | 541 3rd
2022-05-10 09:19:46,548 | root | DEBUG | 542 3rd
2022-05-10 09:19:46,548 | root | DEBUG | 543 3rd
2022-05-10 09:19:46,548 | root | DEBUG | 544 3rd
2022-05-10 09:19:46,548 | root | DEBUG | 545 1st
2022-05-10 09:19:46,548 | root | DEBUG | 546 3rd
2022-05-10 09:19:46,548 | root | DEBUG | 547 3rd
2022-05-10 09:19:46,548 | root | DEBUG | 548 3rd
2022-05-10 09:19:46,548 | root | DEBUG | 549 3rd
2022-05-10 09:19:46,548 | root | DEBUG | 550 3rd
2022-05-10 09:19:46,549 | root | DEBUG | 551 2nd
2022-05-10 09:19:46,549 | root | DEBUG | 552 2nd
2022-05-10 09:19:46,549 | root | DEBUG | 553 1st
2022-05-10 09:19:46,550 | root | DEBUG | 554 2nd
2022-05-10 09:19:46,550 | root | DEBUG | 555 2nd
2022-05-10 09:19:46,551 | root | DEBUG | 556 2nd
2022-05-10 09:19:46,551 | root | DEBUG | 557 3rd
2022-05-10 09:19:46,551 | root | DEBUG | 558 1st
2022-05-10 09:19:46,551 | root | DEBUG | 559 1st
2022-05-10 09:19:46,551 | root | DEBUG | 560 2nd
2022-05-10 09:19:46,551 | root | DEBUG | 561 1st
2022-05-10 09:19:46,552 | root | DEBUG | 562 2nd
2022-05-10 09:19:46,552 | root | DEBUG | 563 2nd
2022-05-10 09:19:46,553 | root | DEBUG | 564 2nd
2022-05-10 09:19:46,553 | root | DEBUG | 565 3rd
2022-05-10 09:19:46,553 | root | DEBUG | 566 3rd
2022-05-10 09:19:46,553 | root | DEBUG | 567 3rd
2022-05-10 09:19:46,553 | root | DEBUG | 568 3rd
2022-05-10 09:19:46,553 | root | DEBUG | 569 3rd
2022-05-10 09:19:46,553 | root | DEBUG | 570 3rd
2022-05-10 09:19:46,553 | root | DEBUG | 571 3rd
2022-05-10 09:19:46,553 | root | DEBUG | 572 3rd
2022-05-10 09:19:46,553 | root | DEBUG | 573 3rd
2022-05-10 09:19:46,553 | root | DEBUG | 574 3rd
2022-05-10 09:19:46,553 | root | DEBUG | 575 1st
2022-05-10 09:19:46,553 | root | DEBUG | 576 1st
2022-05-10 09:19:46,553 | root | DEBUG | 577 3rd
2022-05-10 09:19:46,553 | root | DEBUG | 578 1st
2022-05-10 09:19:46,553 | root | DEBUG | 579 1st
2022-05-10 09:19:46,553 | root | DEBUG | 580 1st
2022-05-10 09:19:46,553 | root | DEBUG | 581 1st
2022-05-10 09:19:46,553 | root | DEBUG | 582 1st
2022-05-10 09:19:46,553 | root | DEBUG | 583 1st
2022-05-10 09:19:46,553 | root | DEBUG | 584 1st
2022-05-10 09:19:46,553 | root | DEBUG | 585 1st
2022-05-10 09:19:46,553 | root | DEBUG | 586 1st
2022-05-10 09:19:46,553 | root | DEBUG | 587 1st
2022-05-10 09:19:46,554 | root | DEBUG | 588 1st
2022-05-10 09:19:46,554 | root | DEBUG | 589 1st
2022-05-10 09:19:46,554 | root | DEBUG | 590 1st
2022-05-10 09:19:46,554 | root | DEBUG | 591 1st
2022-05-10 09:19:46,554 | root | DEBUG | 592 1st
2022-05-10 09:19:46,554 | root | DEBUG | 593 1st
2022-05-10 09:19:46,554 | root | DEBUG | 594 1st
2022-05-10 09:19:46,554 | root | DEBUG | 595 1st
2022-05-10 09:19:46,554 | root | DEBUG | 596 1st
2022-05-10 09:19:46,554 | root | DEBUG | 597 1st
2022-05-10 09:19:46,554 | root | DEBUG | 598 1st
2022-05-10 09:19:46,554 | root | DEBUG | 599 1st
2022-05-10 09:19:46,554 | root | DEBUG | 600 1st
2022-05-10 09:19:46,554 | root | DEBUG | 601 1st
2022-05-10 09:19:46,554 | root | DEBUG | 602 1st
2022-05-10 09:19:46,554 | root | DEBUG | 603 3rd
2022-05-10 09:19:46,554 | root | DEBUG | 604 3rd
2022-05-10 09:19:46,554 | root | DEBUG | 605 3rd
2022-05-10 09:19:46,554 | root | DEBUG | 606 3rd
2022-05-10 09:19:46,554 | root | DEBUG | 607 3rd
2022-05-10 09:19:46,554 | root | DEBUG | 608 3rd
2022-05-10 09:19:46,554 | root | DEBUG | 609 3rd
2022-05-10 09:19:46,554 | root | DEBUG | 610 1st
2022-05-10 09:19:46,554 | root | DEBUG | 611 1st
2022-05-10 09:19:46,554 | root | DEBUG | 612 1st
2022-05-10 09:19:46,554 | root | DEBUG | 613 1st
2022-05-10 09:19:46,554 | root | DEBUG | 614 1st
2022-05-10 09:19:46,554 | root | DEBUG | 615 1st
2022-05-10 09:19:46,554 | root | DEBUG | 616 1st
2022-05-10 09:19:46,554 | root | DEBUG | 617 1st
2022-05-10 09:19:46,554 | root | DEBUG | 618 1st
2022-05-10 09:19:46,554 | root | DEBUG | 619 3rd
2022-05-10 09:19:46,554 | root | DEBUG | 620 3rd
2022-05-10 09:19:46,554 | root | DEBUG | 621 3rd
2022-05-10 09:19:46,554 | root | DEBUG | 622 3rd
2022-05-10 09:19:46,554 | root | DEBUG | 623 3rd
2022-05-10 09:19:46,554 | root | DEBUG | 624 3rd
2022-05-10 09:19:46,554 | root | DEBUG | 625 3rd
2022-05-10 09:19:46,554 | root | DEBUG | 626 3rd
2022-05-10 09:19:46,554 | root | DEBUG | 627 3rd
2022-05-10 09:19:46,554 | root | DEBUG | 628 3rd
2022-05-10 09:19:46,554 | root | DEBUG | 629 3rd
2022-05-10 09:19:46,554 | root | DEBUG | 630 3rd
2022-05-10 09:19:46,554 | root | DEBUG | 631 3rd
2022-05-10 09:19:46,555 | root | DEBUG | 632 3rd
2022-05-10 09:19:46,555 | root | DEBUG | 633 3rd
2022-05-10 09:19:46,555 | root | DEBUG | 634 3rd
2022-05-10 09:19:46,555 | root | DEBUG | 635 3rd
2022-05-10 09:19:46,555 | root | DEBUG | 636 3rd
2022-05-10 09:19:46,555 | root | DEBUG | 637 1st
2022-05-10 09:19:46,555 | root | DEBUG | 638 3rd
2022-05-10 09:19:46,555 | root | DEBUG | 639 3rd
2022-05-10 09:19:46,555 | root | DEBUG | 640 3rd
2022-05-10 09:19:46,555 | root | DEBUG | 641 3rd
2022-05-10 09:19:46,555 | root | DEBUG | 642 3rd
2022-05-10 09:19:46,555 | root | DEBUG | 643 3rd
2022-05-10 09:19:46,555 | root | DEBUG | 644 3rd
2022-05-10 09:19:46,555 | root | DEBUG | 645 3rd
2022-05-10 09:19:46,555 | root | DEBUG | 646 3rd
2022-05-10 09:19:46,555 | root | DEBUG | 647 3rd
2022-05-10 09:19:46,555 | root | DEBUG | 648 3rd
2022-05-10 09:19:46,555 | root | DEBUG | 649 3rd
2022-05-10 09:19:46,555 | root | DEBUG | 650 3rd
2022-05-10 09:19:46,555 | root | DEBUG | 651 3rd
2022-05-10 09:19:46,555 | root | DEBUG | 652 3rd
2022-05-10 09:19:46,555 | root | DEBUG | 653 3rd
2022-05-10 09:19:46,555 | root | DEBUG | 654 3rd
2022-05-10 09:19:46,555 | root | DEBUG | 655 3rd
2022-05-10 09:19:46,555 | root | DEBUG | 656 3rd
2022-05-10 09:19:46,555 | root | DEBUG | 657 3rd
2022-05-10 09:19:46,555 | root | DEBUG | 658 3rd
2022-05-10 09:19:46,555 | root | DEBUG | 659 3rd
2022-05-10 09:19:46,555 | root | DEBUG | 660 3rd
2022-05-10 09:19:46,555 | root | DEBUG | 661 3rd
2022-05-10 09:19:46,555 | root | DEBUG | 662 3rd
2022-05-10 09:19:46,555 | root | DEBUG | 663 3rd
2022-05-10 09:19:46,555 | root | DEBUG | 664 3rd
2022-05-10 09:19:46,555 | root | DEBUG | 665 3rd
2022-05-10 09:19:46,555 | root | DEBUG | 666 1st
2022-05-10 09:19:46,555 | root | DEBUG | 667 3rd
2022-05-10 09:19:46,555 | root | DEBUG | 668 3rd
2022-05-10 09:19:46,555 | root | DEBUG | 669 3rd
2022-05-10 09:19:46,555 | root | DEBUG | 670 3rd
2022-05-10 09:19:46,555 | root | DEBUG | 671 3rd
2022-05-10 09:19:46,555 | root | DEBUG | 672 3rd
2022-05-10 09:19:46,555 | root | DEBUG | 673 3rd
2022-05-10 09:19:46,556 | root | DEBUG | 674 3rd
2022-05-10 09:19:46,556 | root | DEBUG | 675 3rd
2022-05-10 09:19:46,556 | root | DEBUG | 676 3rd
2022-05-10 09:19:46,556 | root | DEBUG | 677 3rd
2022-05-10 09:19:46,556 | root | DEBUG | 678 3rd
2022-05-10 09:19:46,556 | root | DEBUG | 679 3rd
2022-05-10 09:19:46,556 | root | DEBUG | 680 3rd
2022-05-10 09:19:46,556 | root | DEBUG | 681 3rd
2022-05-10 09:19:46,556 | root | DEBUG | 682 3rd
2022-05-10 09:19:46,556 | root | DEBUG | 683 3rd
2022-05-10 09:19:46,556 | root | DEBUG | 684 3rd
2022-05-10 09:19:46,556 | root | DEBUG | 685 3rd
2022-05-10 09:19:46,556 | root | DEBUG | 686 3rd
2022-05-10 09:19:46,556 | root | DEBUG | 687 3rd
2022-05-10 09:19:46,556 | root | DEBUG | 688 3rd
2022-05-10 09:19:46,556 | root | DEBUG | 689 3rd
2022-05-10 09:19:46,556 | root | DEBUG | 690 3rd
2022-05-10 09:19:46,556 | root | DEBUG | 691 3rd
2022-05-10 09:19:46,556 | root | DEBUG | 692 3rd
2022-05-10 09:19:46,556 | root | DEBUG | 693 3rd
2022-05-10 09:19:46,556 | root | DEBUG | 694 3rd
2022-05-10 09:19:46,556 | root | DEBUG | 695 3rd
2022-05-10 09:19:46,556 | root | DEBUG | 696 3rd
2022-05-10 09:19:46,556 | root | DEBUG | 697 3rd
2022-05-10 09:19:46,556 | root | DEBUG | 698 3rd
2022-05-10 09:19:46,556 | root | DEBUG | 699 3rd
2022-05-10 09:19:46,556 | root | DEBUG | 700 3rd
2022-05-10 09:19:46,556 | root | DEBUG | 701 3rd
2022-05-10 09:19:46,556 | root | DEBUG | 702 3rd
2022-05-10 09:19:46,556 | root | DEBUG | 703 3rd
2022-05-10 09:19:46,556 | root | DEBUG | 704 3rd
2022-05-10 09:19:46,556 | root | DEBUG | 705 3rd
2022-05-10 09:19:46,556 | root | DEBUG | 706 3rd
2022-05-10 09:19:46,556 | root | DEBUG | 707 3rd
2022-05-10 09:19:46,556 | root | DEBUG | 708 3rd
2022-05-10 09:19:46,556 | root | DEBUG | 709 3rd
2022-05-10 09:19:46,556 | root | DEBUG | 710 3rd
2022-05-10 09:19:46,556 | root | DEBUG | 711 3rd
2022-05-10 09:19:46,556 | root | DEBUG | 712 3rd
2022-05-10 09:19:46,556 | root | DEBUG | 713 3rd
2022-05-10 09:19:46,556 | root | DEBUG | 714 3rd
2022-05-10 09:19:46,556 | root | DEBUG | 715 3rd
2022-05-10 09:19:46,557 | root | DEBUG | 716 3rd
2022-05-10 09:19:46,557 | root | DEBUG | 717 3rd
2022-05-10 09:19:46,557 | root | DEBUG | 718 3rd
2022-05-10 09:19:46,557 | root | DEBUG | 719 3rd
2022-05-10 09:19:46,557 | root | DEBUG | 720 3rd
2022-05-10 09:19:46,557 | root | DEBUG | 721 3rd
2022-05-10 09:19:46,557 | root | DEBUG | 722 3rd
2022-05-10 09:19:46,557 | root | DEBUG | 723 3rd
2022-05-10 09:19:46,557 | root | DEBUG | 724 3rd
2022-05-10 09:19:46,557 | root | DEBUG | 725 3rd
2022-05-10 09:19:46,557 | root | DEBUG | 726 3rd
2022-05-10 09:19:46,557 | root | DEBUG | 727 3rd
2022-05-10 09:19:46,557 | root | DEBUG | 728 3rd
2022-05-10 09:19:46,557 | root | DEBUG | 729 3rd
2022-05-10 09:19:46,557 | root | DEBUG | 730 3rd
2022-05-10 09:19:46,557 | root | DEBUG | 731 3rd
2022-05-10 09:19:46,557 | root | DEBUG | 732 3rd
2022-05-10 09:19:46,557 | root | DEBUG | 733 3rd
2022-05-10 09:19:46,557 | root | DEBUG | 734 3rd
2022-05-10 09:19:46,557 | root | DEBUG | 735 3rd
2022-05-10 09:19:46,557 | root | DEBUG | 736 1st
2022-05-10 09:19:46,557 | root | DEBUG | 737 3rd
2022-05-10 09:19:46,557 | root | DEBUG | 738 3rd
2022-05-10 09:19:46,557 | root | DEBUG | 739 3rd
2022-05-10 09:19:46,557 | root | DEBUG | 740 3rd
2022-05-10 09:19:46,557 | root | DEBUG | 741 3rd
2022-05-10 09:19:46,557 | root | DEBUG | 742 3rd
2022-05-10 09:19:46,557 | root | DEBUG | 743 3rd
2022-05-10 09:19:46,557 | root | DEBUG | 744 1st
2022-05-10 09:19:46,557 | root | DEBUG | 745 1st
2022-05-10 09:19:46,557 | root | DEBUG | 746 3rd
2022-05-10 09:19:46,557 | root | DEBUG | 747 1st
2022-05-10 09:19:46,557 | root | DEBUG | 748 3rd
2022-05-10 09:19:46,557 | root | DEBUG | 749 3rd
2022-05-10 09:19:46,557 | root | DEBUG | 750 1st
2022-05-10 09:19:46,557 | root | DEBUG | 751 3rd
2022-05-10 09:19:46,557 | root | DEBUG | 752 3rd
2022-05-10 09:19:46,557 | root | DEBUG | 753 3rd
2022-05-10 09:19:46,557 | root | DEBUG | 754 3rd
2022-05-10 09:19:46,557 | root | DEBUG | 755 3rd
2022-05-10 09:19:46,557 | root | DEBUG | 756 1st
2022-05-10 09:19:46,557 | root | DEBUG | 757 1st
2022-05-10 09:19:46,558 | root | DEBUG | 758 1st
2022-05-10 09:19:46,558 | root | DEBUG | 759 1st
2022-05-10 09:19:46,558 | root | DEBUG | 760 1st
2022-05-10 09:19:46,558 | root | DEBUG | 761 1st
2022-05-10 09:19:46,558 | root | DEBUG | 762 1st
2022-05-10 09:19:46,558 | root | DEBUG | 763 1st
2022-05-10 09:19:46,558 | root | DEBUG | 764 1st
2022-05-10 09:19:46,558 | root | DEBUG | 765 1st
2022-05-10 09:19:46,558 | root | DEBUG | 766 1st
2022-05-10 09:19:46,558 | root | DEBUG | 767 1st
2022-05-10 09:19:46,558 | root | DEBUG | 768 1st
2022-05-10 09:19:46,558 | root | DEBUG | 769 1st
2022-05-10 09:19:46,558 | root | DEBUG | 770 1st
2022-05-10 09:19:46,558 | root | DEBUG | 771 1st
2022-05-10 09:19:46,558 | root | DEBUG | 772 1st
2022-05-10 09:19:46,558 | root | DEBUG | 773 1st
2022-05-10 09:19:46,558 | root | DEBUG | 774 1st
2022-05-10 09:19:46,558 | root | DEBUG | 775 1st
2022-05-10 09:19:46,558 | root | DEBUG | 776 3rd
2022-05-10 09:19:46,558 | root | DEBUG | 777 3rd
2022-05-10 09:19:46,558 | root | DEBUG | 778 3rd
2022-05-10 09:19:46,558 | root | DEBUG | 779 3rd
2022-05-10 09:19:46,558 | root | DEBUG | 780 3rd
2022-05-10 09:19:46,558 | root | DEBUG | 781 3rd
2022-05-10 09:19:46,558 | root | DEBUG | 782 3rd
2022-05-10 09:19:46,558 | root | DEBUG | 783 3rd
2022-05-10 09:19:46,558 | root | DEBUG | 784 3rd
2022-05-10 09:19:46,558 | root | DEBUG | 785 3rd
2022-05-10 09:19:46,558 | root | DEBUG | 786 3rd
2022-05-10 09:19:46,558 | root | DEBUG | 787 3rd
2022-05-10 09:19:46,558 | root | DEBUG | 788 3rd
2022-05-10 09:19:46,558 | root | DEBUG | 789 3rd
2022-05-10 09:19:46,558 | root | DEBUG | 790 3rd
2022-05-10 09:19:46,558 | root | DEBUG | 791 3rd
2022-05-10 09:19:46,558 | root | DEBUG | 792 3rd
2022-05-10 09:19:46,558 | root | DEBUG | 793 3rd
2022-05-10 09:19:46,558 | root | DEBUG | 794 3rd
2022-05-10 09:19:46,558 | root | DEBUG | 795 3rd
2022-05-10 09:19:46,558 | root | DEBUG | 796 3rd
2022-05-10 09:19:46,558 | root | DEBUG | 797 3rd
2022-05-10 09:19:46,558 | root | DEBUG | 798 3rd
2022-05-10 09:19:46,558 | root | DEBUG | 799 3rd
2022-05-10 09:19:46,558 | root | DEBUG | 800 3rd
2022-05-10 09:19:46,558 | root | DEBUG | 801 3rd
2022-05-10 09:19:46,559 | root | DEBUG | 802 3rd
2022-05-10 09:19:46,559 | root | DEBUG | 803 3rd
2022-05-10 09:19:46,559 | root | DEBUG | 804 3rd
2022-05-10 09:19:46,559 | root | DEBUG | 805 3rd
2022-05-10 09:19:46,559 | root | DEBUG | 806 3rd
2022-05-10 09:19:46,559 | root | DEBUG | 807 3rd
2022-05-10 09:19:46,559 | root | DEBUG | 808 3rd
2022-05-10 09:19:46,559 | root | DEBUG | 809 3rd
2022-05-10 09:19:46,559 | root | DEBUG | 810 3rd
2022-05-10 09:19:46,559 | root | DEBUG | 811 3rd
2022-05-10 09:19:46,559 | root | DEBUG | 812 3rd
2022-05-10 09:19:46,559 | root | DEBUG | 813 3rd
2022-05-10 09:19:46,559 | root | DEBUG | 814 3rd
2022-05-10 09:19:46,559 | root | DEBUG | 815 3rd
2022-05-10 09:19:46,559 | root | DEBUG | 816 3rd
2022-05-10 09:19:46,559 | root | DEBUG | 817 3rd
2022-05-10 09:19:46,559 | root | DEBUG | 818 3rd
2022-05-10 09:19:46,559 | root | DEBUG | 819 3rd
2022-05-10 09:19:46,559 | root | DEBUG | 820 3rd
2022-05-10 09:19:46,559 | root | DEBUG | 821 3rd
2022-05-10 09:19:46,559 | root | DEBUG | 822 3rd
2022-05-10 09:19:46,559 | root | DEBUG | 823 3rd
2022-05-10 09:19:46,559 | root | DEBUG | 824 3rd
2022-05-10 09:19:46,559 | root | DEBUG | 825 3rd
2022-05-10 09:19:46,559 | root | DEBUG | 826 3rd
2022-05-10 09:19:46,559 | root | DEBUG | 827 3rd
2022-05-10 09:19:46,559 | root | DEBUG | 828 3rd
2022-05-10 09:19:46,559 | root | DEBUG | 829 3rd
2022-05-10 09:19:46,559 | root | DEBUG | 830 3rd
2022-05-10 09:19:46,559 | root | DEBUG | 831 3rd
2022-05-10 09:19:46,559 | root | DEBUG | 832 3rd
2022-05-10 09:19:46,559 | root | DEBUG | 833 1st
2022-05-10 09:19:46,559 | root | DEBUG | 834 1st
2022-05-10 09:19:46,559 | root | DEBUG | 835 1st
2022-05-10 09:19:46,559 | root | DEBUG | 836 1st
2022-05-10 09:19:46,559 | root | DEBUG | 837 3rd
2022-05-10 09:19:46,559 | root | DEBUG | 838 3rd
2022-05-10 09:19:46,559 | root | DEBUG | 839 3rd
2022-05-10 09:19:46,559 | root | DEBUG | 840 3rd
2022-05-10 09:19:46,559 | root | DEBUG | 841 3rd
2022-05-10 09:19:46,559 | root | DEBUG | 842 3rd
2022-05-10 09:19:46,559 | root | DEBUG | 843 3rd
2022-05-10 09:19:46,560 | root | DEBUG | 844 3rd
2022-05-10 09:19:46,560 | root | DEBUG | 845 3rd
2022-05-10 09:19:46,560 | root | DEBUG | 846 3rd
2022-05-10 09:19:46,560 | root | DEBUG | 847 3rd
2022-05-10 09:19:46,560 | root | DEBUG | 848 3rd
2022-05-10 09:19:46,560 | root | DEBUG | 849 3rd
2022-05-10 09:19:46,560 | root | DEBUG | 850 3rd
2022-05-10 09:19:46,560 | root | DEBUG | 851 3rd
2022-05-10 09:19:46,560 | root | DEBUG | 852 3rd
2022-05-10 09:19:46,560 | root | DEBUG | 853 3rd
2022-05-10 09:19:46,560 | root | DEBUG | 854 3rd
2022-05-10 09:19:46,560 | root | DEBUG | 855 3rd
2022-05-10 09:19:46,560 | root | DEBUG | 856 3rd
2022-05-10 09:19:46,560 | root | DEBUG | 857 3rd
2022-05-10 09:19:46,560 | root | DEBUG | 858 3rd
2022-05-10 09:19:46,560 | root | DEBUG | 859 3rd
2022-05-10 09:19:46,560 | root | DEBUG | 860 3rd
2022-05-10 09:19:46,560 | root | DEBUG | 861 3rd
2022-05-10 09:19:46,560 | root | DEBUG | 862 3rd
2022-05-10 09:19:46,560 | root | DEBUG | 863 3rd
2022-05-10 09:19:46,560 | root | DEBUG | 864 3rd
2022-05-10 09:19:46,560 | root | DEBUG | 865 3rd
2022-05-10 09:19:46,560 | root | DEBUG | 866 3rd
2022-05-10 09:19:46,560 | root | DEBUG | 867 3rd
2022-05-10 09:19:46,560 | root | DEBUG | 868 3rd
2022-05-10 09:19:46,560 | root | DEBUG | 869 3rd
2022-05-10 09:19:46,560 | root | DEBUG | 870 3rd
2022-05-10 09:19:46,560 | root | DEBUG | 871 3rd
2022-05-10 09:19:46,560 | root | DEBUG | 872 3rd
2022-05-10 09:19:46,560 | root | DEBUG | 873 3rd
2022-05-10 09:19:46,560 | root | DEBUG | 874 3rd
2022-05-10 09:19:46,560 | root | DEBUG | 875 3rd
2022-05-10 09:19:46,560 | root | DEBUG | 876 3rd
2022-05-10 09:19:46,560 | root | DEBUG | 877 3rd
2022-05-10 09:19:46,560 | root | DEBUG | 878 3rd
2022-05-10 09:19:46,560 | root | DEBUG | 879 3rd
2022-05-10 09:19:46,560 | root | DEBUG | 880 3rd
2022-05-10 09:19:46,560 | root | DEBUG | 881 3rd
2022-05-10 09:19:46,560 | root | DEBUG | 882 3rd
2022-05-10 09:19:46,560 | root | DEBUG | 883 3rd
2022-05-10 09:19:46,560 | root | DEBUG | 884 3rd
2022-05-10 09:19:46,561 | root | DEBUG | 885 3rd
2022-05-10 09:19:46,561 | root | DEBUG | 886 3rd
2022-05-10 09:19:46,561 | root | DEBUG | 887 3rd
2022-05-10 09:19:46,561 | root | DEBUG | 888 3rd
2022-05-10 09:19:46,561 | root | DEBUG | 889 3rd
2022-05-10 09:19:46,561 | root | DEBUG | 890 3rd
2022-05-10 09:19:46,561 | root | DEBUG | 891 3rd
